id,name,category,latitude,longitude,pincode,district
way/676318049,Tech Park 2,IT Parks,12.82474118,80.04584598,600126,Kanchipuram
way/677244970,Renuka Parmeshwari Temple (Chinnama Kovil),Temples,13.08939312,80.27882314000001,600001,Chennai
way/677255695,temple view,Apartments,12.985452839999999,80.26058603999999,600020,Chennai
way/677633796,Rajiv Gandhi Hospital Bus Stop,Bus Stations,11.93779492,79.80781162000001,605007,Pondicherry
way/677640219,VVP Nagar Bus Stop,Bus Stations,11.94316992,79.80450485999998,605007,Pondicherry
way/678656931,Dasar High School,Schools,13.1264366,80.02722291666667,600055,Tiruvallur
way/678656933,Dasar High School Ground,Schools,13.125256749999998,80.02707091666667,600055,Tiruvallur
way/678658525,"C.S.I. St. Peter's Church, Dasarpuram",Churches,13.1252784,80.02643984,600055,Tiruvallur
way/678658526,T.E.L.C. Church,Churches,13.126084866666666,80.02348,600055,Tiruvallur
way/678666753,House of Prayer,Churches,13.126124479999998,80.02655336,600055,Tiruvallur
way/679856114,Play Court,Parks,12.841480199999998,80.20689428,600119,Kanchipuram
way/679862114,KG EH,Apartments,12.84188962,80.20722304,600119,Kanchipuram
way/680550015,modanna matriculation higher secondary school,Schools,11.269250668421051,76.93487781052629,641104,Coimbatore
way/680550560,chittoor park,Parks,13.22335406363636,79.11295056363635,632514,Vellore
way/680725273,Saint Mary's Cathedral Church,Churches,9.913256092307693,78.12567527692309,625012,Madurai
way/680870979,Chintamani Vinayagar Temple,Temples,13.047256379999999,80.18529957999999,600087,Tiruvallur
way/681955623,Trinity Sunrise Apartments,Residential Complexes,12.863120980000001,77.76821816,635103,Krishnagiri
way/681955643,Sowparnika Ananda,Apartments,12.86313587142857,77.77315401428572,635103,Krishnagiri
way/681955682,ALLEN Career Institute,Colleges,12.857439719999999,77.76169224,635103,Krishnagiri
way/681955687,BM Bhavisha,Apartments,12.864497940000001,77.76729378,635103,Krishnagiri
way/681955689,SLN greens trinity complex,Apartments,12.86461458,77.76814424000001,635103,Krishnagiri
way/681964643,Confident Atik Apartments,Residential Complexes,12.8682162375,77.77061183125001,635103,Krishnagiri
way/681964701,NCC Urban Green Province,Residential Complexes,12.866095297058825,77.77211361470587,635103,Krishnagiri
way/682034795,TRIL Central Park,Parks,12.991578675,80.24790175833334,600020,Chennai
way/682203635,Sriven@205,Apartments,12.94185724,77.70333733999999,635103,Krishnagiri
way/682430494,trichy engineering college library,Colleges,10.9834025,78.77516021111111,621105,Tiruchirappalli
way/682431054,trichy engineering college basketball court,Colleges,10.983331920000001,78.77623630000001,621105,Tiruchirappalli
way/682432310,sureya college of engineering,Colleges,10.98215552631579,78.77412421052632,621105,Tiruchirappalli
way/682474230,Jayavignesh Reddy's Residence,Residential Complexes,12.97751344,80.25736342,600020,Chennai
way/682756109,Annai Velankanni Church,Churches,12.995077771428571,80.27083835714286,600020,Chennai
way/682756114,Gangai Amman Koil,Temples,12.996042800000001,80.26306764,600020,Chennai
way/682756115,Aishwarya Avenue,Residential Complexes,12.994936207692309,80.26197769230768,600020,Chennai
way/682756116,Zenith Apartments,Residential Complexes,12.995131740000001,80.26140546,600020,Chennai
way/683683334,Waves Apartment,Residential Complexes,12.980621344444444,80.26628045555555,600020,Chennai
way/683877272,CSI Matriculation Higher Secondary School,Schools,12.953480866666666,79.30541099999999,632403,Vellore
way/683879952,Sipcot Mosque,Mosques,12.955478,79.30229788,632403,Vellore
way/684622368,Temple,Temples,12.79840663,79.70948151000002,604410,Tiruvannamalai
way/685217630,Sundaram Layout Park,Parks,10.66015078,76.99593777999999,642002,Coimbatore
way/685341899,Coimbatore Corporation primary school,Schools,11.043604028571432,76.8632748,642123,Coimbatore
way/685343049,Pothigai Residency,Residential Complexes,11.042891659999999,76.86436547000001,642123,Coimbatore
way/686429595,Christ the King Engineering College,Colleges,11.22639456896552,76.98113954482758,641104,Coimbatore
way/686727686,Thiruvathavur Kalvettu,Temples,9.960257,78.31573959999999,625110,Madurai
way/687426356,Sri Krishna Nagar Extension,Residential Complexes,8.513543533333335,78.083795675,628208,Tuticorin
way/687931192,Ahle Sunnath Val Jamath Dhakni Jamiya Masjid,Mosques,11.0042026,77.56154075,638108,Erode
way/688014415,Kadambanatha Swami,Temples,12.7050232,79.74759386666666,631603,Kanchipuram
way/688516030,bharathiar university second gate,Bus Stations,11.03940055,76.8738199,642123,Coimbatore
way/688766714,Kongalamman Temple,Temples,11.307884757142858,76.9745563142857,641302,Coimbatore
way/689395049,Kanchi Sri Sankara Academy,Schools,8.51649778,78.08429592000002,628208,Tuticorin
way/689479493,Coimbatore Bus Stop - Karamadai,Bus Stations,11.242142600000001,76.95914935,641104,Coimbatore
way/689479494,Karamadai-Velliangadu Road Bus Stop,Bus Stations,11.2426822,76.9576413,641104,Coimbatore
way/689479496,Karamadai,Bus Stations,11.2434652,76.9580651,641104,Coimbatore
way/689505089,S M Highway Masjid-e-rehmania mosque,Mosques,11.7108764375,78.94890475000001,606213,Villupuram
way/689507614,Masjid-e-Mohammadia,Mosques,13.03614025,80.15686211666666,600087,Tiruvallur
way/689657239,"Type II Quarters, Block 1",Apartments,11.948638271428573,79.80183804285714,605110,Pondicherry
way/689665601,"G Type Quarters, Block 7",Apartments,11.948208221212122,79.80137435454544,605110,Pondicherry
way/689670709,"Type I Quarters, Block 2",Apartments,11.950149928571427,79.80305993333334,605007,Pondicherry
way/689670712,"Type I Quarters, Block 9",Apartments,11.950379194871793,79.8027197948718,605110,Pondicherry
way/689670714,"H Type Quarters, Block 10",Apartments,11.949989663414634,79.80321950487806,605007,Pondicherry
way/689670719,"H Type Quarters, Block 3",Apartments,11.949844968965516,79.80247420344826,605110,Pondicherry
way/689671644,"F Type Quarters, Block 5 & 6",Apartments,11.950211175409839,79.8016638557377,605110,Pondicherry
way/689671648,"Type III Quarters, Block 3",Apartments,11.951443515384616,79.80191233846153,605110,Pondicherry
way/689671655,"F Type Quarters, Block 7 & 8",Apartments,11.950592748979593,79.80191663061227,605110,Pondicherry
way/689671656,"F Type Quarters, Block 3 & 4",Apartments,11.95083001020408,79.80154116326531,605110,Pondicherry
way/689674009,"F Type Quarters, Block 1 & 2",Apartments,11.950395635616436,79.80126913013693,605110,Pondicherry
way/689678429,"Type V Quarters, Block 6",Apartments,11.947418746666672,79.79932160333334,605110,Pondicherry
way/689678435,"E Type Quarters, Block 2",Apartments,11.949615722950819,79.79934209180327,605110,Pondicherry
way/689678439,Type IV Quarters,Apartments,11.949501514634145,79.79869644390244,605110,Pondicherry
way/689680672,Type V Servant Quarters & Garage,Apartments,11.947749484615384,79.79886843846155,605110,Pondicherry
way/689680673,"D-II Type Quarters, Block 5",Apartments,11.948283184000001,79.798073728,605110,Pondicherry
way/689683890,"Type V-B Quarters, Block 1",Apartments,11.94841171333333,79.79919604333332,605110,Pondicherry
way/689683899,"C-II Type Quarters, Block 3 & 4",Apartments,11.949165438461542,79.79952006153847,605110,Pondicherry
way/689683900,"C-II Type Quarters, Block 1 & 2",Apartments,11.949016238461537,79.79925696923077,605110,Pondicherry
way/689683901,"C-II Type Quarters, Block 5 & 6",Apartments,11.949312730769229,79.79977113076923,605110,Pondicherry
way/689686867,Servant Quarters & Garages,Apartments,11.9491825,79.79785745555556,605110,Pondicherry
way/689686875,"New Type V-B Quarters, Block 2",Apartments,11.94894721904762,79.79795270476191,605110,Pondicherry
way/689688296,MSR Quarters - II,Apartments,11.953115232258067,79.80273032903224,605110,Pondicherry
way/689914078,New Type IV Quarters,Apartments,11.946752654761903,79.79931861190475,605110,Pondicherry
way/689953766,Servant Quarters,Apartments,11.950157753846154,79.80026276923076,605110,Pondicherry
way/689953768,"C-II Type Quarters, Block 7 & 8",Apartments,11.949900976923077,79.79995438461539,605110,Pondicherry
way/689953770,"C-II Type Quarters, Block 9 & 10",Apartments,11.950203884615386,79.79998279999998,605110,Pondicherry
way/689953771,"C-II Type Quarters, Block 11 & 12",Apartments,11.950319807692308,79.7996952,605110,Pondicherry
way/689985607,New Type II Quarters,Apartments,11.949757938636367,79.80328056136364,605007,Pondicherry
way/690422231,Administrative Block,Offices,11.956029925531913,79.79689410531914,605110,Pondicherry
way/690503987,Prasanna Venkatesa Perumal Kovil,Temples,11.00502618,77.56254129999999,638108,Erode
way/690504547,Kanyaka Parameshwari Amman Temple,Temples,11.004330020000001,77.56154402,638108,Erode
way/690675346,"Panchayat Union Middle School, Kangeyam",Schools,11.0063467,77.56342921428572,638108,Erode
way/690707192,Institute Block,Offices,11.955307356250003,79.7973335,605110,Pondicherry
way/690708512,"Municipality Office, Kangeyam",Offices,11.00271276,77.56177453999999,638108,Erode
way/690720710,Central University TamilNadu (CUTN) main road,Universities,10.812852620000001,79.61611521333333,610104,Tiruvarur
way/690720713,Central University TamilNadu (CUTN) mainroad,Universities,10.816228263636367,79.61138079818181,610104,Tiruvarur
way/690725499,JIPMER International School of Public Health,Schools,11.95233408333333,79.79690824583331,605110,Pondicherry
way/690852244,Prayer Hall,Mosques,10.7867004,78.69509022,620004,Tiruchirappalli
way/690915390,Central University TamilNadu (CUTN) Academic campus main entrance,Universities,10.81837292,79.60454666,610104,Tiruvarur
way/690915402,Kendriya Vidyalaya School,Schools,10.81960556,79.61669817999999,610104,Tiruvarur
way/690984004,Central University TamilNadu (CUTN) Multipurpose Hall,Universities,10.816365506666667,79.60963372666667,610104,Tiruvarur
way/690984012,Central University TamilNadu (CUTN)Central University TamilNadu (CUTN) - Library,Universities,10.815278393939392,79.61375227575756,610104,Tiruvarur
way/690984023,Central University TamilNadu (CUTN) Administration,Offices,10.811637546153845,79.61546735384614,610104,Tiruvarur
way/691012449,Secretariat Colony Govt Park,Parks,12.93786892,80.24487114,600096,Kanchipuram
way/691050826,Sri Rajarajeshwari Primary School,Schools,11.00790608,77.55684152,638108,Erode
way/691234400,Confident Leo Block 1,Apartments,12.902158025301201,77.70271773614455,635103,Krishnagiri
way/691717416,mohamed sathak college,Colleges,12.899534599999999,80.22377342222222,600119,Kanchipuram
way/692118369,NVT Arcot Vaksana,Residential Complexes,12.853630424999999,77.78387095000001,635103,Krishnagiri
way/692118410,Shri Diya Ornate,Apartments,12.85609027142857,77.78539338571429,635103,Krishnagiri
way/692118413,Vandana Revivals Spring Woods,Apartments,12.86203125,77.773786025,635103,Krishnagiri
way/692118421,Shri Diya Viola,Apartments,12.86038968,77.77180314,635103,Krishnagiri
way/692118451,Confident Aquila,Apartments,12.86638438,77.76910874000001,635103,Krishnagiri
way/692118452,Dasta Concerto,Apartments,12.869598239999998,77.76717332000001,635103,Krishnagiri
way/692194674,Silver Oaks Internation School,Schools,12.88851111,77.74479900000001,635103,Krishnagiri
way/692207483,International School Of Management Excellence,Colleges,12.879724222222224,77.75987514444444,635103,Krishnagiri
way/692207493,PSR Flora,Apartments,12.877614516666668,77.76261191666667,635103,Krishnagiri
way/692371460,Sri Maha Sangadahara Ganapathy Temple,Temples,12.93228938,80.21249556,600100,Kanchipuram
way/692376262,The Grove,Apartments,12.905531628571428,77.70145674285713,635103,Krishnagiri
way/692376267,Carbon Nethaniah,Apartments,12.906081166666665,77.701965,635103,Krishnagiri
way/692376270,VRR Fortuna,Apartments,12.905315283333332,77.70279900000001,635103,Krishnagiri
way/692378122,Creek Side Residence Phase A,Apartments,13.561525499999998,80.0218203,601202,Tiruvallur
way/692618849,Sivanmalai temple,Temples,11.03559092307692,77.53827483846155,638108,Erode
way/693299647,KREA University,Universities,13.550367715384615,79.99966757692309,601202,Tiruvallur
way/693441072,puzhuthivakkam park,Parks,12.96906126,80.20136662,600091,Kanchipuram
way/693743048,Makali Amman Temple,Bus Stations,11.2361849,76.9087805,641104,Coimbatore
way/693758859,pugayilai godown,Bus Stations,11.2402736,76.94982955,641104,Coimbatore
way/693760417,Thimampalayam,Bus Stations,11.238496699999999,76.9458805,641104,Coimbatore
way/693800986,Tiruchirappalli Cargo Terminal,Airports,10.762105688235293,78.70758731764707,620004,Tiruchirappalli
way/693877907,Punjai Puliampatti,Bus Stations,11.3495844,77.16673225,638462,Erode
way/694264725,Marthandeswaram Mahadevar Temple,Temples,8.208626457142858,77.31874305714287,629810,Kanyakumari
way/694264732,Government Girls School,Schools,8.20778104,77.31863194,629810,Kanyakumari
way/694264733,Sithi Vinayagar Temple,Temples,8.20429126,77.31368541999998,629810,Kanyakumari
way/694264734,Mutharamman Temple - Viswakarma,Temples,8.20508476,77.31305769999999,629810,Kanyakumari
way/696033286,Passumai Park,Parks,13.121799142857142,80.14964707142859,600049,Tiruvallur
way/697025446,Anna University Tirunelveli L-Block,Universities,8.6862888125,77.72668203750001,627005,Tirunelveli
way/697141357,Masjid e Noor Dhakkni Sunnath Jamath,Mosques,11.13281334,77.03258516000001,641036,Coimbatore
way/698147201,Tower M,Apartments,12.965590945999995,77.72698521800001,635103,Krishnagiri
way/698147202,Tower N,Apartments,12.965588459999998,77.72733812000001,635103,Krishnagiri
way/698147203,Tower L,Apartments,12.965571429850746,77.72656773880594,635103,Krishnagiri
way/698147204,Tower K,Apartments,12.965588417910448,77.72609702089555,635103,Krishnagiri
way/698147205,Tower J,Apartments,12.96561668918919,77.72563413513514,635103,Krishnagiri
way/698147206,Tower B,Apartments,12.966493451923073,77.7249112730769,635103,Krishnagiri
way/698147207,Tower A,Apartments,12.966199674999995,77.72503265576923,635103,Krishnagiri
way/698147208,Tower E,Apartments,12.966178787499999,77.72405501875,635103,Krishnagiri
way/698147209,Tower D,Apartments,12.966534268749998,77.7240670875,635103,Krishnagiri
way/698147210,Tower C,Apartments,12.966564844999999,77.72438926749997,635103,Krishnagiri
way/698147211,Tower G,Apartments,12.965676906382976,77.72427616170211,635103,Krishnagiri
way/698147212,Tower F,Apartments,12.965696508510634,77.72382152340425,635103,Krishnagiri
way/698147213,Capital,Apartments,12.966103866666666,77.72457271666667,635103,Krishnagiri
way/698147979,Republic of Whitefield,Residential Complexes,12.965901203448274,77.72649378965515,635103,Krishnagiri
way/699627348,Aysha Ali Matriculation School,Schools,11.500891300000001,79.74941034000001,608502,Cuddalore
way/699631258,Muna Australian Matriculation School,Schools,11.49905950909091,79.75784220909091,608502,Cuddalore
way/699631259,Gummathu Palli,Mosques,11.49743546,79.75810544000001,608502,Cuddalore
way/699889519,Indus Teqsite (Data Patterns),Offices,12.820304519999999,80.21707828,603112,Kanchipuram
way/699889522,Kumaran Systems,Offices,12.819201959999997,80.21721246000001,603112,Kanchipuram
way/699890112,Sensiple Software Solutions,Offices,12.81908504,80.21566468,603112,Kanchipuram
way/699905435,PSG Institute of Technology and Applied Research,Colleges,11.06855460625,77.09423309374999,641407,Coimbatore
way/700021685,A.V.Rm.V Matriculation Higher Secondary School,Schools,8.712692557142859,77.43279605,627202,Tirunelveli
way/702716210,Sri Vaibhav Pearl,Apartments,12.935653514285717,77.70082502857143,635103,Krishnagiri
way/702716211,PMN Homes,Apartments,12.935057452941173,77.70090968235294,635103,Krishnagiri
way/702716212,Chourasia Manor Phase 1,Apartments,12.93412168,77.70188204000002,635103,Krishnagiri
way/702716215,Disha Central Park,Apartments,12.937212100000002,77.71287714999998,635103,Krishnagiri
way/704141086,Casagrand Vivant,Apartments,13.01237942857143,80.15863338571428,600125,Kanchipuram
way/704143153,Krishnan Park,Parks,13.049643116666667,80.19464366666665,600084,Chennai
way/704633790,Isha Misty Green,Residential Complexes,12.979433346666667,77.76690000666667,635103,Krishnagiri
way/704633793,Prestige Mayberry,Residential Complexes,12.978128805882353,77.76001860000001,635103,Krishnagiri
way/704633795,Willow Sports Cricket academy,Schools,12.97644035,77.76081662000001,635103,Krishnagiri
way/704742726,Umiya Woods,Apartments,12.975132359999998,77.74479606,635103,Krishnagiri
way/706575323,Kamarajar Matriculation School,Schools,11.493157742857145,78.71130804285714,636116,Salem
way/706575589,Kamarajar Public School,Schools,11.492468333333333,78.71035951666666,636116,Salem
way/708742039,Sree Kandan Sastha Temple,Temples,8.42591047777778,77.07483253333334,629163,Kanyakumari
way/708753578,"Shri Thampuran Devi Temple, Alampatta",Temples,8.426104355555557,77.07285801111112,629163,Kanyakumari
way/709154115,"Grama Panchayathh Office, Chaliyar",Offices,11.31375166,76.20585860999999,643233,Nilgiris
way/710472461,Shalom Enclave,Residential Complexes,13.03643796,80.1656994,600087,Tiruvallur
way/711616928,Nirvasa Moonlight,Apartments,12.949171006666665,77.71618055999998,635103,Krishnagiri
way/711616929,Shivaganga Trinity Apartment,Residential Complexes,12.94993362,77.7161129,635103,Krishnagiri
way/712959081,S2 Homes Avantikaa,Apartments,12.856800827272725,77.76613070909092,635103,Krishnagiri
way/715543613,Purva Windermere,Residential Complexes,12.931169288135589,80.19473809152544,600100,Kanchipuram
way/717048432,Saint Mary's Orthodox Cathedral Sultan Bathery,Churches,11.664533819999999,76.26557556,643240,Nilgiris
way/717096860,Balaji Nagar Children Park,Parks,12.958302357142855,80.18331567142857,600091,Kanchipuram
way/718055163,"Catholicate Higher Secondary School (CHSS), Pothukal",Schools,11.403683842857143,76.2564830357143,643205,Nilgiris
way/718062172,St.Thomas Ashram,Churches,11.091054899999998,76.65319045,641108,Coimbatore
way/718063239,St. Paul's English High School,Schools,10.612046000000001,76.70022467999999,642133,Coimbatore
way/718103092,Thiruvithamcode Arappally,Churches,8.24178868,77.30190372000001,629810,Kanyakumari
way/718107081,St George Orthodox Church,Churches,9.604069139999998,77.1670022,625518,Theni
way/718157739,RSR Nagar,Residential Complexes,9.458709375,77.9297568125,626124,Virudhunagar
way/718369093,Narayana School Road,Schools,12.95384925714286,77.71848922142856,635103,Krishnagiri
way/719472693,St.Paul's Malankara Catholic Church,Churches,11.38668596,76.26745239999998,643233,Nilgiris
way/719474804,Sree Dharmashastha Temple,Temples,11.381650619999998,76.26742024,643233,Nilgiris
way/719474819,nss up school,Schools,11.38010374,76.26819895999999,643233,Nilgiris
way/719647713,Government Polytechnic College Road,Colleges,12.981508979999997,77.76634946,635103,Krishnagiri
way/719991688,Kavumpadam Temple,Temples,11.359080200000001,76.24919056000002,643233,Nilgiris
way/721057649,Banyan Enclave,Residential Complexes,12.991200414285714,80.21280672857144,600088,Kanchipuram
way/721057651,Chennai Metrowater Pumping Station,Metro Stations,12.99158482,80.21245180000001,600088,Kanchipuram
way/722677367,Urban Tree Play Area,Parks,12.870343080000001,80.0849824,600046,Kanchipuram
way/722677368,Vinayaka Temple,Temples,12.865901359999999,80.08020172,600046,Kanchipuram
way/722677370,Urban Tree Residential Road,Residential Complexes,12.87102175,80.08404235,600046,Kanchipuram
way/722755593,Sri Balamurugan Temple,Temples,11.0486946,76.99587565,641004,Coimbatore
way/723092111,BSNL Office,Offices,12.519399539999998,77.79344662,635107,Krishnagiri
way/723860591,Vidya Vanam Senior Secondary School,Schools,11.1132757125,76.74898480000002,641108,Coimbatore
way/723931494,Mayflower Sakthi Apartments,Residential Complexes,10.990165085714285,77.0031950857143,641111,Coimbatore
way/723931885,TVH Vista Heights,Residential Complexes,10.99530796,77.01386628,641005,Coimbatore
way/724693000,Ahalia Group of Institutions,Universities,10.795720645333336,76.82712222666669,641112,Coimbatore
way/725250602,CSI Paraniyam,Churches,8.33855498,77.06310228,629163,Kanyakumari
way/725256816,A H Legg Memmorial CSI church Paraniyam,Churches,8.34237262,77.06105164,629163,Kanyakumari
way/725268068,Kerala State Electricity Board Substation,Offices,8.336166420000001,77.0598418,629163,Kanyakumari
way/725268980,nambhyathi church,Churches,8.33624294,77.05884721999999,629163,Kanyakumari
way/725269312,CSI Church Channi,Churches,8.347543861538462,77.05479409230769,629163,Kanyakumari
way/725269628,PRS College of Engineering & Technology,Universities,8.446730666666665,77.15396103333332,629151,Kanyakumari
way/725269835,Lordepuram church,Churches,8.34384528,77.05265976,629163,Kanyakumari
way/725293431,PRS Nursing College,Colleges,8.4482205,77.15327763333333,629151,Kanyakumari
way/725395625,KNM government Arts & Science college,Colleges,8.357585333333333,77.04759292222224,629163,Kanyakumari
way/725395626,"Government Kunjukrishnan Saandrar Memorial Arts and Science College, Kanjiramkulam",Colleges,8.356721923076922,77.04716526153847,629163,Kanyakumari
way/726142746,Velammal Medical College,Colleges,9.890450740845072,78.14885723098591,625009,Madurai
way/726142747,Vellamal Medical College Hospital,Colleges,9.886950539999999,78.15030112,625009,Madurai
way/726550282,Velammal College,Colleges,9.894464221428569,78.17679092142858,625201,Madurai
way/726568464,Tirupattur Bus Stop,Bus Stations,10.1106792875,78.60000115,630210,Sivaganga
way/726624410,Kulathoor Mudipura,Temples,8.3276871875,77.09655928749999,629163,Kanyakumari
way/727251859,Poovar Bus Station,Bus Stations,8.319399205555552,77.07213193888889,629163,Kanyakumari
way/727304692,"St Chysostom's Girls Higher Secondary School, Nellimoodu",Schools,8.375691361538461,77.04793133846155,629163,Kanyakumari
way/727304694,M Velayudhan School Ground,Schools,8.34223916,77.0747425,629163,Kanyakumari
way/727304696,koyikkavilaakam sree bhadrakaali temple,Temples,8.337418433333333,77.06860931666667,629163,Kanyakumari
way/727304698,CSI Kuttaninnathil,Churches,8.346789659999999,77.06660272,629163,Kanyakumari
way/729229034,RRASE College of Engineering,Colleges,12.877884920833333,79.9963092,600130,Kanchipuram
way/729237712,Dhaanish Ahmed College of Engineering,Colleges,12.871697626666665,79.99495295666667,600130,Kanchipuram
way/729371418,Mangalanatha Swamy Temple,Temples,9.316254042857143,78.73795838571428,623515,Ramanathapuram
way/730267527,ESI,Offices,10.804550514285713,76.62846158571428,641114,Coimbatore
way/730818943,Alagappa Govt Arts College,Colleges,10.078380718181819,78.79647109999999,630006,Karaikudi
way/730818945,Alagappa Alumni Park,Parks,10.100407709999999,78.79245949,630106,Sivaganga
way/730841178,KSRTC Poovar Depo,Bus Stations,8.322064366666668,77.06385681333335,629163,Kanyakumari
way/730842882,CSI Nakapuram,Churches,8.330460090909092,77.06258195454546,629163,Kanyakumari
way/730963732,SRI MB JAIN HIGHER SECONDARY SCHOOL,Schools,13.034719819999998,80.22795968,600033,Chennai
way/730963742,Shri Shankarlal Sundarbai Shasun Jain College for Women,Colleges,13.03460177368421,80.22885111578948,600033,Chennai
way/731063769,Karaikudi Municipal Park,Parks,10.0728436,78.78100713333332,630002,Sivaganga
way/731125554,Alagappa Govt Arts College Ground,Colleges,10.081051460000001,78.79483105999999,630006,Karaikudi
way/732244845,Ramasamy Tamil College,Colleges,10.06296772,78.79316056,630004,Karaikudi
way/732248082,St Michael Matric School,Schools,10.04605358,78.79184326,630004,Karaikudi
way/732256642,Sivan Temple,Temples,10.06566678,78.76901694,630004,Karaikudi
way/732946275,Vivekanandha College of engineering for Women,Colleges,11.356397331578947,77.94606343157896,637211,Namakkal
way/733001981,BSNL OFFICE,Offices,10.072629914285715,78.78110788571429,630002,Sivaganga
way/733470593,Ellora Park,Parks,12.843837733333332,80.20741678333333,600119,Kanchipuram
way/733475272,KGEH,Apartments,12.841457199999999,80.20719356000001,600119,Kanchipuram
way/733475273,KGEH Park,Parks,12.841896033333333,80.20690723333334,600119,Kanchipuram
way/733489316,Karaikudi Municipal Kannadasan City Park,Parks,10.064548485714285,78.78481380000001,630004,Karaikudi
way/733490386,Garden Area Wipro near CDC 5,Parks,12.9057734875,80.22000758125,600119,Kanchipuram
way/733490388,Wipro CDC 2 Lawn Area with a Ampitheatre,Parks,12.906973842857145,80.22492335714286,600119,Kanchipuram
way/733492146,Opaline Woods Park,Parks,12.849504884210528,80.22915332631578,600119,Kanchipuram
way/733492148,Olympia Opaline Park Area,Parks,12.85010367142857,80.23109552142857,600119,Kanchipuram
way/733494939,Income Tax Office,Offices,10.07960844,78.77800344,630002,Sivaganga
way/733499088,GOCHS Park,Parks,12.99679686,80.26753036,600020,Chennai
way/733530087,Ampitheatre with Lawn near S4 and S3 towers,Parks,12.908190137499998,80.22394684999999,600119,Kanchipuram
way/733530088,Artificial Lawn area inside a building with open roof space,Parks,12.908584992307693,80.22571503076922,600119,Kanchipuram
way/733802054,ayyappa temple,Temples,11.10676326,76.65446226,641108,Coimbatore
way/734741715,Government Higher Primary School,Schools,11.6464458,76.68157776,643223,Nilgiris
way/734749801,Aadukalam,Parks,12.909647139999999,80.22206324,600119,Kanchipuram
way/734994028,Vahe Imperial Garden,Residential Complexes,12.923534636842104,77.73701288421053,635103,Krishnagiri
way/735125285,medical College,Colleges,10.678656747058822,76.77580623529413,642133,Coimbatore
way/735273532,DM WIMS Medical College,Colleges,11.560468894285718,76.16179282999997,643205,Nilgiris
way/736275612,SDB4 lawn,Parks,12.908992372727273,80.2233675090909,600119,Kanchipuram
way/736275613,SDB5 Lawn,Parks,12.908632299999999,80.22477713999999,600119,Kanchipuram
way/736440507,Mundakkai Juma Masjid (destroyed),Mosques,11.48689036,76.15523104000002,643205,Nilgiris
way/736680980,Christ raj church,Churches,9.795972133333333,77.12768231666668,625516,Theni
way/736680997,Christ raj parish hall,Churches,9.795743380000001,77.12743394000002,625516,Theni
way/736681172,SH Convent,Schools,9.795067425000001,77.127688225,625516,Theni
way/736693017,st mary's orthadox church,Churches,9.799568420000002,77.12674822,625516,Theni
way/736703772,St. Mary's Higher Secondry School Vellaramkunnu,Schools,9.63628583,77.10910138,625518,Theni
way/736712358,St.Sebastian's Church Nedumkandam,Churches,9.838302619999999,77.15523608,625530,Theni
way/736714132,Chola Residency,Residential Complexes,9.8422055,77.15393837999999,625530,Theni
way/736729946,Mary Matha Public School Chakkupalam,Schools,9.6454252,77.15512348,625518,Theni
way/737789315,Government Polytechnic College Meenangadi,Schools,11.665371914285714,76.15427381428572,643205,Nilgiris
way/738611202,Agrecultural Engineering Department,Offices,11.015758,76.94003928000001,641012,Coimbatore
way/739666939,Thayamangalam,Residential Complexes,9.684030395312503,78.60330807812498,630709,Sivaganga
way/739766232,Kurinji College of Engineering and Technology,Colleges,10.588969994444447,78.37277866666665,621307,Tiruchirappalli
way/739772095,Karthikeya Politechnic College,Colleges,10.628738866666666,78.43034291111111,621307,Tiruchirappalli
way/739775428,Jeevan Polytechnic College,Colleges,10.63242235,78.43837406666668,621307,Tiruchirappalli
way/739780274,St.Antony's Hr Sec School,Schools,10.598291415789475,78.39801852631578,621307,Tiruchirappalli
way/739798183,Municipal Park,Parks,11.323830099999999,77.74132328,638012,Erode
way/740106806,SAIRAM Engineering college,Colleges,12.96009746,80.05763288,600069,Kanchipuram
way/740106807,Sri Sairam Siddha Medical College & Research Centre,Colleges,12.958442719999999,80.05897995999999,600069,Kanchipuram
way/740146569,Sri Sairam Institute of Technology,Colleges,12.960995219999997,80.05425349999999,600069,Kanchipuram
way/740271958,Administrative Block,Offices,12.013296238461539,79.85352829230769,605109,Villupuram
way/740271959,Administrative Block Extension,Offices,12.013316313333336,79.85339133333333,605109,Villupuram
way/740619001,Sri Sairam Polytechnic College,Colleges,12.962260120000002,80.06005782,600069,Kanchipuram
way/740643221,Staff Quarters,Residential Complexes,9.941617666666668,78.0185823,625021,Madurai
way/740794213,St. Francis Xavier Higher Secondary School,Schools,8.804842036363636,78.15536288181818,628002,Tuticorin
way/740794215,Our Lady of Snows Shrine Bascilica,Churches,8.799468204347827,78.1565662347826,628002,Tuticorin
way/740794218,Muniyasamy Puram Water Tank Park,Parks,8.7919927,78.1394736,628002,Tuticorin
way/740794219,St. Charles Middle School,Schools,8.796968380000001,78.13536275999999,628002,Tuticorin
way/740794220,St. Charles Borromeo Church,Churches,8.797013942857143,78.13620501428571,628002,Tuticorin
way/740794221,St Charles Borromeo Church,Churches,8.797007342857144,78.13627402857142,628002,Tuticorin
way/740870093,Madurai Kidney Centre and Transplantation Research Institute,Colleges,9.9273719,78.14773962857143,625015,Madurai
way/740895715,Athisayam,Tourist Attractions,9.968398747619046,78.04017975714285,625701,Madurai
way/741165354,Shristhi CBSE,Schools,12.968645020833334,79.16810948750002,632201,Vellore
